1.85775	1.77379	-551.28317
1.85775	1.89629	-551.27725
1.85775	2.01879	-551.27025
1.85775	2.14129	-551.27506
1.85775	2.26379	-551.29293
1.85775	2.38629	-551.31003
1.85775	2.50879	-551.3272
1.85775	2.63129	-551.34448
1.85775	2.75379	-551.36085
1.85775	2.87629	-551.37437
1.85775	2.99879	-551.38118
1.77175	1.40629	-551.29925
1.77175	1.52879	-551.29612
1.77175	1.65129	-551.29211
1.77175	1.77379	-551.28718
1.77175	1.89629	-551.28224
1.77175	2.01879	-551.28128
1.77175	2.14129	-551.28732
1.77175	2.26379	-551.29872
1.77175	2.38629	-551.31598
1.77175	2.50879	-551.33343
1.77175	2.63129	-551.35096
1.77175	2.75379	-551.36756
1.77175	2.87629	-551.38129
1.77175	2.99879	-551.38828
1.68575	1.40629	-551.30204
1.68575	1.52879	-551.29897
1.68575	1.65129	-551.29541
1.68575	1.77379	-551.29074
1.68575	1.89629	-551.28589
1.68575	2.01879	-551.29054
1.68575	2.14129	-551.29628
1.68575	2.26379	-551.30335
1.68575	2.38629	-551.32055
1.68575	2.50879	-551.3382
1.68575	2.63129	-551.35593
1.68575	2.75379	-551.37269
1.68575	2.87629	-551.38655
1.68575	2.99879	-551.39361
1.59975	1.40629	-551.30427
1.59975	1.52879	-551.30038
1.59975	1.65129	-551.29828
1.59975	1.77379	-551.29617
1.59975	1.89629	-551.28916
1.59975	2.01879	-551.29704
1.59975	2.14129	-551.30183
1.59975	2.26379	-551.30679
1.59975	2.38629	-551.32387
1.59975	2.50879	-551.34165
1.59975	2.63129	-551.35952
1.59975	2.75379	-551.3764
1.59975	2.87629	-551.39033
1.59975	2.99879	-551.39738
1.51375	1.40629	-551.30631
1.51375	1.52879	-551.30349
1.51375	1.65129	-551.29729
1.51375	1.77379	-551.30048
1.51375	1.89629	-551.29987
1.51375	2.01879	-551.30094
1.51375	2.14129	-551.30424
1.51375	2.26379	-551.30917
1.51375	2.38629	-551.32617
1.51375	2.50879	-551.34405
1.51375	2.63129	-551.36201
1.51375	2.75379	-551.37896
1.51375	2.87629	-551.39293
1.51375	2.99879	-551.39994
1.42775	1.40629	-551.30763
1.42775	1.52879	-551.3064
1.42775	1.65129	-551.30409
1.42775	1.77379	-551.30354
1.42775	1.89629	-551.30241
1.42775	2.01879	-551.30253
1.42775	2.14129	-551.30385
1.42775	2.26379	-551.31083
1.42775	2.38629	-551.32771
1.42775	2.50879	-551.34565
1.42775	2.63129	-551.36366
1.42775	2.75379	-551.38068
1.42775	2.87629	-551.39466
1.42775	2.99879	-551.40165
1.34175	1.40629	-551.30903
1.34175	1.52879	-551.30834
1.34175	1.65129	-551.30682
1.34175	1.77379	-551.30517
1.34175	1.89629	-551.30181
1.34175	2.01879	-551.30136
1.34175	2.14129	-551.29999
1.34175	2.26379	-551.31187
1.34175	2.38629	-551.32871
1.34175	2.50879	-551.34669
1.34175	2.63129	-551.36475
1.34175	2.75379	-551.3818
1.34175	2.87629	-551.39583
1.34175	2.99879	-551.40275
1.25575	1.40629	-551.31097
1.25575	1.52879	-551.30952
1.25575	1.65129	-551.30764
1.25575	1.77379	-551.30504
1.25575	1.89629	-551.29895
1.25575	2.01879	-551.29452
1.25575	2.14129	-551.29173
1.25575	2.26379	-551.31229
1.25575	2.38629	-551.32933
1.25575	2.50879	-551.34735
1.25575	2.63129	-551.36549
1.25575	2.75379	-551.38255
1.25575	2.87629	-551.39653
1.25575	2.99879	-551.40343
