1.86861	1.87893	-436.72256
1.86861	2.00343	-436.71468
1.86861	2.12793	-436.72086
1.86861	2.25243	-436.73558
1.86861	2.37693	-436.75371
1.86861	2.50143	-436.77016
1.86861	2.62593	-436.78651
1.86861	2.75043	-436.8017
1.86861	2.87493	-436.81377
1.86861	2.99943	-436.81882
1.78061	1.38093	-436.74355
1.78061	1.50543	-436.7405
1.78061	1.62993	-436.73622
1.78061	1.75443	-436.73052
1.78061	1.87893	-436.72475
1.78061	2.00343	-436.72689
1.78061	2.12793	-436.66923
1.78061	2.25243	-436.74257
1.78061	2.37693	-436.76047
1.78061	2.50143	-436.77719
1.78061	2.62593	-436.79377
1.78061	2.75043	-436.80916
1.78061	2.87493	-436.82142
1.78061	2.99943	-436.82667
1.69261	1.38093	-436.74697
1.69261	1.50543	-436.74365
1.69261	1.62993	-436.73941
1.69261	1.75443	-436.73679
1.69261	1.87893	-436.72898
1.69261	2.00343	-436.73702
1.69261	2.12793	-436.74158
1.69261	2.25243	-436.74813
1.69261	2.37693	-436.7657
1.69261	2.50143	-436.78261
1.69261	2.62593	-436.79938
1.69261	2.75043	-436.81492
1.69261	2.87493	-436.82731
1.69261	2.99943	-436.83263
1.60461	1.38093	-436.74921
1.60461	1.50543	-436.74663
1.60461	1.62993	-436.74231
1.60461	1.75443	-436.74258
1.60461	1.87893	-436.73141
1.60461	2.00343	-436.74478
1.60461	2.12793	-436.74878
1.60461	2.25243	-436.75222
1.60461	2.37693	-436.76944
1.60461	2.50143	-436.78649
1.60461	2.62593	-436.80341
1.60461	2.75043	-436.81911
1.60461	2.87493	-436.83158
1.60461	2.99943	-436.83692
1.51661	1.38093	-436.75176
1.51661	1.50543	-436.74998
1.51661	1.62993	-436.74413
1.51661	1.75443	-436.74707
1.51661	1.87893	-436.74737
1.51661	2.00343	-436.74948
1.51661	2.12793	-436.75381
1.51661	2.25243	-436.75511
1.51661	2.37693	-436.77204
1.51661	2.50143	-436.78917
1.51661	2.62593	-436.80619
1.51661	2.75043	-436.82199
1.51661	2.87493	-436.83453
1.51661	2.99943	-436.83987
1.42861	1.38093	-436.75405
1.42861	1.50543	-436.75247
1.42861	1.62993	-436.75093
1.42861	1.75443	-436.75018
1.42861	1.87893	-436.74997
1.42861	2.00343	-436.75068
1.42861	2.12793	-436.75286
1.42861	2.25243	-436.75705
1.42861	2.37693	-436.77378
1.42861	2.50143	-436.79097
1.42861	2.62593	-436.80805
1.42861	2.75043	-436.82392
1.42861	2.87493	-436.83651
1.42861	2.99943	-436.84183
1.34061	1.38093	-436.7556
1.34061	1.50543	-436.75414
1.34061	1.62993	-436.75279
1.34061	1.75443	-436.75146
1.34061	1.87893	-436.75007
1.34061	2.00343	-436.74876
1.34061	2.12793	-436.7482
1.34061	2.25243	-436.7583
1.34061	2.37693	-436.77492
1.34061	2.50143	-436.79214
1.34061	2.62593	-436.80927
1.34061	2.75043	-436.82518
1.34061	2.87493	-436.8378
1.34061	2.99943	-436.8431
1.25261	1.38093	-436.75655
1.25261	1.50543	-436.75507
1.25261	1.62993	-436.75337
1.25261	1.75443	-436.75112
1.25261	1.87893	-436.74802
1.25261	2.00343	-436.74385
1.25261	2.12793	-436.73984
1.25261	2.25243	-436.75855
1.25261	2.37693	-436.77564
1.25261	2.50143	-436.79289
1.25261	2.62593	-436.81005
1.25261	2.75043	-436.82599
1.25261	2.87493	-436.83862
1.25261	2.99943	-436.8439
